id,iirep_serial,quotagerange,gender_non_binary,resp_gender,respondent_gender_recoded,cl01stdregion,cl02state,cl04nse,screener4,idp22,idp23,idp24,idp25_1,idp25_2,idp25_3,idp25_4,idp25_5,idp25_6,idp25_7,idp25_8,idp25_9,idp25_10,idp25_11,idp25_12,idp25_13,idp25_14,idp25_15,idp25_16,idp26,idp27_1,idp27_2,idp27_3,idp27_4,idp27_5,idp28l307,idp28l308,idp28l309,idp28l310,idp28l311,idp29_1,idp29_2,idp29_3,idp29_4,idp29_5,idp30l317,idp30l318,idp30l319,idp30l320,idp30l321,idp31_1,idp31_2,idp31_3,idp31_4,idp32l327,idp32l328,idp32l329,idp32l330,idp33,idp34,idp35,idp36,idp37,idp38,idp39_1,idp39_2,idp39_3,idp39_4,idp40l366,idp40l367,idp40l368,idp40l369,idp41_1,idp41_2,idp41_3,idp41_4,idp41_5,idp41_6,idp42l375,idp42l376,idp42l377,idp42l378,idp42l379,idp42l380,idp43_1,idp43_2,idp43_3,idp43_4,idp43_5,idp43_6,idp43_7,idp44l384,idp44l385,idp44l386,idp44l387,idp44l388,idp44l389,idp44l390,idp46l393,idp46l394,idp46l395,idp46l396,idp46l397,idp46l398,idp46l399,idp47_1,idp47_2,idp47_3,idp48l400,idp48l401,idp48l402,idp49_1,idp49_2,idp49_3,idp49_4,idp50l408,idp50l409,idp50l410,idp50l411,idp54,idp55_1,idp55_2,idp55_3,idp56l421,idp56l422,idp56l423,idp57_1,idp57_2,idp58l431,idp58l432,idp60,idp61,idp62,idp63,idp64,idp65,idp66,idp67,age_group,idp60clone1,idp62clone1,cl02stat_eclone1,idp67clone1,ponderador,gse
477,460,2,1,2,2,1,13,4,1,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,4,4,5,4,1,1,1,1,1,1,5,1,5,5,1,1,1,1,2,1,5,5,2,3,1,1,3,3,1,1,1,1,1,4,3,4,1,1,1,1,1,1,2,3,3,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1,1,5,1,1,1,1,1,1,4,2,5,5,2,1,1,1,1,3,1,1,1,2,3,9,1,6,2,4,2,3,9,2,12,14,13,14,0.10033784162046,C2
478,472,2,1,2,2,1,5,2,2,2,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,4,3,4,3,1,1,1,1,1,3,4,3,4,4,1,1,1,1,3,3,4,4,5,3,1,1,1,4,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,0,1,1,1,1,4,4,4,1,1,1,1,2,4,4,4,2,1,1,1,5,5,5,1,1,5,5,9,1,10,4,2,3,3,10,2,12,16,18,14,1.49954487986896,ABC1
479,471,1,2,1,1,1,13,6,3,12,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,4,3,4,2,4,1,1,1,1,1,4,4,4,4,3,1,1,1,1,4,3,4,4,3,3,2,2,2,4,1,1,1,1,4,2,3,2,1,1,1,1,1,1,2,3,3,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,3,3,3,1,1,1,1,2,3,3,4,2,1,1,1,4,3,2,1,1,4,1,5,1,4,3,3,4,5,12,1,13,13,13,12,1.65522807961982,D
480,475,2,2,1,1,1,13,3,2,6,5,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,1,1,4,2,2,2,2,1,1,1,1,1,4,2,4,4,4,1,1,1,1,4,4,2,3,2,5,5,2,2,4,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,4,5,4,1,1,1,1,2,4,4,2,2,1,1,1,1,3,1,1,1,1,5,9,1,8,2,3,4,2,6,2,12,15,13,6,0.22085578461164,ABC1
481,476,3,2,1,1,1,13,5,1,12,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,4,4,3,5,4,1,1,1,1,1,3,4,3,4,4,1,1,1,1,3,2,3,4,5,4,5,3,2,5,1,1,1,1,4,2,3,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,3,2,0,0,1,1,1,3,4,4,1,1,1,1,3,4,5,3,2,1,1,1,6,7,7,1,1,4,3,6,3,7,2,4,3,3,9,3,11,15,13,14,0.56064704469477,C3
482,484,3,1,2,2,1,5,2,2,12,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,3,5,4,1,1,1,1,1,3,3,3,3,4,1,1,1,1,3,3,4,3,4,1,1,3,2,4,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,2,2,0,0,0,1,1,1,1,5,3,3,1,1,1,1,4,2,4,3,2,1,1,1,2,2,3,1,1,1,1,9,1,10,3,2,3,3,9,3,12,16,18,14,2.56259945408256,ABC1
483,493,2,2,1,1,5,9,4,2,9,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1,1,5,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,0,1,1,1,1,4,1,1,1,1,1,1,1,5,2,1,2,1,1,1,7,7,7,1,1,7,7,7,1,9,2,4,5,5,1,2,11,16,19,13,1.72894732034429,C2
484,495,1,1,2,2,1,5,7,1,12,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,1,5,3,1,1,1,1,1,5,5,1,1,6,6,2,2,2,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,1,1,1,3,1,1,1,1,1,1,3,1,4,1,2,1,1,1,7,7,7,1,1,7,7,8,2,1,2,3,2,2,1,1,12,12,18,13,0.14250478171484,E
485,485,3,1,2,2,1,13,5,2,6,5,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,4,5,5,2,1,1,1,1,1,3,5,5,3,5,1,1,1,1,4,2,3,4,2,1,1,1,1,3,1,1,1,1,3,3,5,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,5,3,1,1,1,1,1,3,4,2,3,2,1,1,1,7,7,4,1,1,7,7,7,1,6,2,3,1,2,10,3,11,14,13,14,0.25470971690636,C3
486,487,2,1,2,2,1,13,5,3,2,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,4,4,4,3,3,1,1,1,1,1,4,3,4,3,3,1,1,1,1,4,4,4,4,3,3,2,3,3,4,1,1,1,1,4,3,4,3,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,0,2,4,0,0,0,1,1,1,4,3,3,1,1,1,1,4,3,3,3,2,1,1,1,6,5,5,1,1,5,4,5,1,3,3,2,3,4,1,2,13,13,13,13,1.48486859345339,C3
487,497,2,2,1,1,1,5,3,2,12,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,3,5,3,1,1,1,1,1,4,3,4,3,3,1,1,1,1,4,4,3,3,2,1,1,3,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,3,2,2,1,1,1,1,3,4,5,3,2,1,1,1,5,6,5,1,1,6,5,9,1,8,2,3,2,4,9,2,12,15,18,14,0.2938647504971,ABC1
488,496,2,1,2,2,1,5,3,3,12,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,4,3,2,5,4,1,1,1,1,1,4,5,2,5,3,1,1,1,1,4,3,3,5,4,2,1,1,2,3,1,1,1,1,1,3,5,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,5,4,2,1,1,1,7,5,5,1,1,5,7,9,5,7,3,2,4,4,6,2,12,15,18,6,0.51032578404528,ABC1
489,486,2,1,2,2,1,13,6,2,2,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,2,1,4,5,1,1,1,1,1,1,3,1,4,3,1,1,1,1,5,5,1,1,1,6,2,2,2,4,1,1,1,1,5,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0,1,1,1,5,2,2,1,1,1,1,1,5,4,1,2,1,1,1,7,7,3,1,1,7,7,6,1,6,2,2,4,3,12,2,11,14,13,12,0.14904734769662,D
490,498,2,1,2,2,5,8,2,3,6,5,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,5,2,5,2,1,1,1,1,1,5,5,1,1,6,1,2,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,4,4,1,2,1,1,1,4,7,7,1,1,4,4,10,1,9,4,2,3,2,3,2,12,16,19,13,2.02126045762057,ABC1
491,499,2,2,1,1,1,13,4,3,13,4,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,2,1,5,3,1,1,1,1,1,2,4,2,4,4,1,1,1,1,3,2,4,4,3,3,1,3,3,4,1,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,0,3,2,2,1,1,1,5,1,1,1,1,1,1,2,5,4,3,2,1,1,1,6,6,4,1,1,7,6,8,1,6,3,3,2,1,9,2,12,14,13,14,0.0577782971487,C2
492,491,1,1,2,2,1,13,4,1,14,5,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,5,2,5,2,1,1,1,1,1,5,5,1,1,6,6,3,2,2,4,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,3,2,2,1,1,1,1,3,5,5,2,2,1,1,1,7,5,5,1,1,7,7,9,1,4,2,3,2,3,12,1,12,13,13,12,0.09444443264706,C2
493,494,2,1,2,2,5,16,4,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,NA,4,5,5,1,1,1,1,1,2,5,1,5,5,1,1,1,1,1,1,5,5,5,3,1,1,3,3,1,1,1,1,1,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,1,1,1,4,2,2,1,1,1,1,3,4,4,4,2,1,1,1,4,4,3,1,1,4,4,9,4,5,2,2,4,4,11,2,12,14,19,NA,0.17995597978465,C2
494,490,2,1,2,2,1,13,2,2,9,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,1,1,1,5,2,2,2,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,2,1,1,1,3,1,1,1,1,1,1,2,4,4,1,2,1,1,1,7,5,5,1,1,6,6,10,1,5,2,3,2,3,3,2,12,14,13,13,0.10033784162046,ABC1
495,482,2,2,1,1,1,13,4,3,12,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,5,2,1,1,1,1,1,3,3,4,4,4,1,1,1,1,3,3,4,4,3,6,1,1,1,4,1,1,1,1,3,2,4,2,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,3,3,1,1,1,1,1,3,4,4,3,2,1,1,1,7,4,1,1,1,7,7,8,1,4,1,4,3,3,8,2,12,13,13,14,0.04286477933444,C2
496,483,3,1,2,2,1,13,4,3,12,4,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,3,2,2,2,2,1,1,1,1,1,5,1,4,2,2,1,1,1,1,3,3,2,3,2,1,5,2,3,4,1,1,1,1,4,2,2,2,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,5,1,1,1,1,1,1,2,4,3,2,2,1,1,1,4,7,4,1,1,4,4,8,1,5,2,2,4,4,7,3,12,14,13,14,0.17146915815076,C2
497,489,3,1,2,2,1,13,3,1,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,1,1,2,5,2,5,4,1,1,1,1,1,4,4,4,3,4,1,1,1,1,4,4,3,4,3,1,4,3,2,5,1,1,1,1,5,1,5,4,1,1,1,1,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,0,2,1,1,1,1,1,1,1,5,2,1,1,1,1,1,5,2,4,2,1,1,1,7,7,7,1,1,7,1,10,1,9,3,3,3,4,11,3,12,16,13,14,1.92593671789273,ABC1
498,492,3,2,1,1,5,9,3,3,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,3,4,2,4,5,1,1,1,1,2,2,4,4,2,1,1,1,1,4,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,1,1,1,0,1,1,1,5,4,3,1,1,1,1,3,4,5,4,2,1,1,1,3,3,4,1,1,4,4,9,1,10,3,2,3,3,11,3,12,16,19,14,1.98904003384137,ABC1
499,488,2,1,2,2,1,7,4,1,7,5,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,1,1,2,2,2,2,3,5,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,5,4,1,2,1,1,1,5,6,6,1,1,6,7,8,5,7,2,3,2,3,1,2,12,15,18,13,0.51032578404528,C2
500,528,1,1,2,2,1,13,4,2,6,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,4,3,4,3,2,1,1,1,1,2,4,3,2,6,1,3,2,3,4,1,1,1,1,4,2,2,2,1,1,1,1,1,1,3,1,3,3,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,4,2,2,1,1,1,1,2,3,4,2,2,1,1,1,4,5,4,1,1,5,4,9,4,5,2,3,3,3,4,1,12,14,13,13,0.12730354800028,C2
501,519,2,1,2,2,1,13,5,1,6,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,5,2,5,2,2,1,1,1,1,4,5,2,2,3,5,2,2,2,3,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,0,2,1,1,1,1,5,2,1,1,1,1,1,1,5,4,2,2,1,1,1,4,4,5,1,1,5,4,9,1,6,2,2,2,3,12,2,12,14,13,12,0.10033784162046,C3
502,511,2,1,2,2,1,13,5,3,6,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,5,3,2,4,1,1,1,1,1,1,5,3,5,2,1,1,1,1,1,4,5,1,1,1,3,3,2,2,5,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,1,1,1,1,4,4,3,1,1,1,1,3,4,4,3,2,1,1,1,4,5,5,1,1,6,6,7,1,4,2,3,2,3,12,2,11,13,13,12,0.11057580414589,C3
503,522,3,1,2,2,1,13,2,2,7,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,4,5,1,1,3,1,2,2,2,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,0,1,1,1,1,3,1,1,1,1,1,1,3,4,3,1,2,1,1,1,7,6,6,1,1,7,6,10,1,10,3,3,3,3,2,3,12,16,13,13,1.92593671789273,ABC1
504,518,2,1,2,2,1,5,3,3,6,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,2,3,4,3,1,1,1,1,1,5,3,5,3,1,1,1,1,1,5,5,1,1,2,1,3,2,2,4,1,1,1,1,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,3,4,5,1,2,1,1,1,4,5,3,1,1,5,5,9,1,10,3,2,2,2,4,2,12,16,18,13,1.49954487986896,ABC1
505,520,2,2,1,1,1,7,5,3,9,5,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,4,5,5,3,1,1,1,1,1,3,4,4,3,4,1,1,1,1,4,3,5,2,2,5,3,2,2,3,1,1,1,1,4,3,4,3,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,3,4,3,1,1,1,1,4,3,4,1,2,1,1,1,3,4,5,1,1,3,7,9,4,2,1,4,1,3,6,2,12,12,18,6,0.06467756596236,C3
506,517,2,1,2,2,1,5,4,2,12,5,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,5,5,1,1,2,4,2,2,3,5,1,1,1,1,4,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,5,1,1,1,1,1,1,3,3,5,1,2,1,1,1,7,7,7,1,1,4,4,9,1,7,3,2,2,2,7,2,12,15,18,14,0.51032578404528,C2
507,516,2,1,2,2,1,13,5,3,13,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,1,5,3,1,1,1,1,1,5,5,5,5,5,1,1,1,1,5,5,1,1,1,6,1,2,2,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,1,1,1,5,1,1,1,1,1,1,1,5,5,1,2,1,1,1,7,7,7,1,1,7,7,7,1,3,1,4,1,1,12,2,11,13,13,12,0.11057580414589,C3
508,524,1,1,2,2,1,13,6,1,13,4,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,1,1,6,1,2,2,3,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,4,1,2,1,1,1,7,7,7,1,1,3,7,7,4,2,1,4,1,3,4,1,11,12,13,13,0.15909268758127,D
509,508,2,1,2,2,1,6,4,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,1,1,1,4,2,4,5,4,1,1,1,1,1,4,4,4,4,4,1,1,1,1,3,4,4,4,3,6,1,1,3,4,1,1,1,1,1,4,1,4,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,2,2,1,1,1,1,3,3,5,4,2,1,1,1,1,5,7,1,1,2,1,7,6,8,2,4,2,4,8,2,11,15,18,14,0.75806598332923,C2
510,507,2,1,2,2,5,10,5,2,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,5,5,4,1,1,1,1,1,2,5,2,5,5,1,1,1,1,3,3,4,4,3,3,1,1,3,3,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,2,4,2,1,1,1,1,4,4,4,4,2,1,1,1,7,1,5,1,1,7,2,7,1,3,2,2,3,4,9,2,11,13,19,14,0.19831777178165,C3
511,503,2,1,2,2,1,5,1,3,12,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,4,4,1,5,2,1,1,1,1,1,3,3,4,3,3,1,1,1,1,4,4,2,1,2,6,3,2,2,4,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,2,4,2,1,1,1,3,7,7,1,1,7,7,8,6,9,2,4,3,4,12,2,12,16,18,12,1.49954487986896,ABC1
512,510,2,1,2,2,1,13,6,3,12,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,2,4,2,1,1,1,1,1,4,4,3,4,4,1,1,1,1,4,3,5,4,2,1,1,3,2,3,1,1,1,1,3,4,3,4,1,1,1,1,1,1,1,2,2,3,3,3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,3,1,2,3,1,0,0,1,1,1,5,5,4,1,1,1,1,1,2,5,3,2,1,1,1,5,3,6,1,1,1,3,7,1,7,3,2,2,3,11,2,11,15,13,14,0.56972895610091,D
513,513,2,1,2,2,1,13,1,3,14,5,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,1,1,1,3,3,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,0,1,1,1,1,3,1,1,1,1,1,1,1,5,3,1,2,1,1,1,7,7,6,1,1,7,7,10,1,10,3,3,3,2,12,2,12,16,13,12,1.12699178939832,ABC1
514,525,3,2,1,1,5,8,5,1,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,2,5,5,1,1,1,1,1,2,5,2,5,5,1,1,1,1,3,2,5,5,3,4,1,1,3,4,1,1,1,1,3,4,4,4,1,1,1,1,1,1,1,2,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,3,1,1,0,0,1,1,1,4,1,2,1,1,1,1,2,4,5,4,2,1,1,1,5,5,5,1,1,5,5,5,3,9,3,2,2,4,6,3,13,16,19,6,4.03583030741315,C3
515,521,3,2,1,1,1,13,4,3,9,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,4,5,1,1,6,1,2,2,2,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,1,1,2,1,1,1,4,4,4,1,1,7,7,9,1,7,1,4,1,1,3,3,12,15,13,13,0.37742445769693,C2
516,523,3,2,1,1,1,6,3,1,12,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,5,5,4,1,1,1,1,1,2,4,2,4,5,1,1,1,1,2,2,5,4,4,1,1,1,2,4,1,1,1,1,1,5,5,2,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,5,2,2,1,1,1,1,1,5,5,3,2,1,1,1,1,7,3,1,1,5,1,9,1,10,4,2,3,3,8,3,12,16,18,14,1.4756409978516,ABC1
517,527,2,2,1,1,5,10,3,3,5,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,2,2,4,3,1,1,1,1,1,4,2,4,3,2,1,1,1,1,4,4,2,1,7,3,2,2,2,4,1,1,1,1,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,3,1,1,1,1,1,1,4,3,2,1,1,1,1,2,4,3,2,2,1,1,1,4,5,4,1,1,4,4,9,1,9,2,3,2,3,4,2,12,16,19,13,1.16391767501918,ABC1
518,502,3,1,2,2,3,1,5,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,4,4,4,4,3,1,1,1,1,1,4,3,4,3,3,1,1,1,1,3,2,2,4,2,1,1,1,1,4,1,1,1,1,4,4,3,3,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,1,2,3,1,1,5,4,7,1,5,2,3,4,5,11,3,11,14,17,14,0.36000022164844,C3
519,509,2,2,1,1,5,9,3,3,12,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,2,2,5,4,1,1,1,1,1,4,2,4,3,2,1,1,1,1,5,4,1,2,3,3,2,2,2,4,1,1,1,1,4,2,2,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,4,2,2,1,1,1,1,2,4,4,2,2,1,1,1,7,7,7,1,1,5,4,10,1,10,4,3,2,4,6,2,12,16,19,6,1.16391767501918,ABC1
520,526,2,1,2,2,1,13,4,3,12,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,3,1,5,5,1,1,1,1,1,4,2,4,2,4,1,1,1,1,4,4,4,2,2,1,2,2,2,5,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,0,0,1,1,1,5,5,5,1,1,1,1,1,5,4,2,2,1,1,1,7,7,7,1,1,7,7,9,1,7,4,2,2,2,1,2,12,15,13,13,0.38353834970751,C2
